query,name,google_id,place_id,location_link,reviews_link,reviews_per_score,rating,review_id,author_link,author_title,author_id,author_image,review_text,review_img_url,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id
"hotel, Jeddah, Makkah, Saudi Arabia",فندق ريتز كارلتون,0x15c3c5625bd649cb:0xb5c013cd1dfb54ec,ChIJy0nWW2LFwxUR7FT7Hc0TwLU,"https://www.google.com/maps/place/%D9%81%D9%86%D8%AF%D9%82+%D8%B1%D9%8A%D8%AA%D8%B2+%D9%83%D8%A7%D8%B1%D9%84%D8%AA%D9%88%D9%86/@21.5247973,39.1516887,14z/data=!4m8!1m2!2m1!1s%D9%81%D9%86%D8%AF%D9%82+%D8%B1%D9%8A%D8%AA%D8%B2+%D9%83%D8%A7%D8%B1%D9%84%D8%AA%D9%88%D9%86!3m4!1s0x15c3c5625bd649cb:0xb5c013cd1dfb54ec!8m2!3d21.5247973!4d39.1516887","https://search.google.com/local/reviews?placeid=ChIJy0nWW2LFwxUR7FT7Hc0TwLU&q=hotel,+Jeddah,+Makkah,+Saudi+Arabia&authuser=0&hl=ar&gl=SA","{""1"": 394, ""2"": 147, ""3"": 460, ""4"": 1192, ""5"": 7521}",4.6,ChZDSUhNMG9nS0VJQ0FnSUNHdHJEQVB3EAE,https://www.google.com/maps/contrib/114651361490633250208?hl=ar,ام غلا,114651361490633250208,https://lh3.googleusercontent.com/a/AATXAJx3zLjorqn9FdDGL8Yx2uDV3FnQV9ZlwJbdmpB0=s120-c-c0x00000000-cc-rp-mo-ba3-br100,رحت عشان معرض العطور صراحه معرض مميز واسعار العطور فيه مناسبه جدا اكثر شي عجبني في المعرض اخذت معطرات الفرش من وهج واخذت عطر من الذوق الرفيع الركن العماني عطورهم حلوه ومميزه واخذت من جزيرة الطيب عطور شرقيه بأسعار رائعه في متناول الجميع وخيوط الزعفران منتوجاتهم حلوه بالذات بخاخ الزعفران,https://lh3.googleusercontent.com/a/AATXAJx3zLjorqn9FdDGL8Yx2uDV3FnQV9ZlwJbdmpB0,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNHdHJEQVB3EAE!2m1!1s0x0:0xb5c013cd1dfb54ec!3m1!1s2@1:CIHM0ogKEICAgICGtrDAPw%7CCgsI49PriwYQgKjedQ%7C?hl=ar,5,1635445762,10/28/2021 18:29:22,2,-5350254585623915284
"hotel, Jeddah, Makkah, Saudi Arabia",فندق ريتز كارلتون,0x15c3c5625bd649cb:0xb5c013cd1dfb54ec,ChIJy0nWW2LFwxUR7FT7Hc0TwLU,"https://www.google.com/maps/place/%D9%81%D9%86%D8%AF%D9%82+%D8%B1%D9%8A%D8%AA%D8%B2+%D9%83%D8%A7%D8%B1%D9%84%D8%AA%D9%88%D9%86/@21.5247973,39.1516887,14z/data=!4m8!1m2!2m1!1s%D9%81%D9%86%D8%AF%D9%82+%D8%B1%D9%8A%D8%AA%D8%B2+%D9%83%D8%A7%D8%B1%D9%84%D8%AA%D9%88%D9%86!3m4!1s0x15c3c5625bd649cb:0xb5c013cd1dfb54ec!8m2!3d21.5247973!4d39.1516887","https://search.google.com/local/reviews?placeid=ChIJy0nWW2LFwxUR7FT7Hc0TwLU&q=hotel,+Jeddah,+Makkah,+Saudi+Arabia&authuser=0&hl=ar&gl=SA","{""1"": 394, ""2"": 147, ""3"": 460, ""4"": 1192, ""5"": 7521}",4.6,ChZDSUhNMG9nS0VJQ0FnSUNtMHVyTFVREAE,https://www.google.com/maps/contrib/111708585972508198657?hl=ar,mazin makki,111708585972508198657,https://lh3.googleusercontent.com/a-/AOh14GjEfaRBw9pj9EJk1n2yrm8AwxGishjx-o4G7G3v-NA=s120-c-c0x00000000-cc-rp-mo-ba4-br100,"من ارقى الفنادق في جده وموقعه مميز باطلاله بحرية
وطاقم العمل رائعين جدا
واخص بالشكر مدير الفندق الاستاذ رشاد مرسي كان متعاون جدا وذلل كل الملاحظات البسيطه التي واجهتها",https://lh3.googleusercontent.com/a-/AOh14GjEfaRBw9pj9EJk1n2yrm8AwxGishjx-o4G7G3v-NA,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNtMHVyTFVREAE!2m1!1s0x0:0xb5c013cd1dfb54ec!3m1!1s2@1:CIHM0ogKEICAgICm0urLUQ%7CCgwImteRjgYQqOPOvgI%7C?hl=ar,5,1640262554,12/23/2021 12:29:14,1,-5350254585623915284
"hotel, Jeddah, Makkah, Saudi Arabia",فندق ريتز كارلتون,0x15c3c5625bd649cb:0xb5c013cd1dfb54ec,ChIJy0nWW2LFwxUR7FT7Hc0TwLU,"https://www.google.com/maps/place/%D9%81%D9%86%D8%AF%D9%82+%D8%B1%D9%8A%D8%AA%D8%B2+%D9%83%D8%A7%D8%B1%D9%84%D8%AA%D9%88%D9%86/@21.5247973,39.1516887,14z/data=!4m8!1m2!2m1!1s%D9%81%D9%86%D8%AF%D9%82+%D8%B1%D9%8A%D8%AA%D8%B2+%D9%83%D8%A7%D8%B1%D9%84%D8%AA%D9%88%D9%86!3m4!1s0x15c3c5625bd649cb:0xb5c013cd1dfb54ec!8m2!3d21.5247973!4d39.1516887","https://search.google.com/local/reviews?placeid=ChIJy0nWW2LFwxUR7FT7Hc0TwLU&q=hotel,+Jeddah,+Makkah,+Saudi+Arabia&authuser=0&hl=ar&gl=SA","{""1"": 394, ""2"": 147, ""3"": 460, ""4"": 1192, ""5"": 7521}",4.6,ChZDSUhNMG9nS0VJQ0FnSURXbUltd2ZBEAE,https://www.google.com/maps/contrib/106359685390275362129?hl=ar,Shar Mohmyd,106359685390275362129,https://lh3.googleusercontent.com/a-/AOh14GjUEXwuz7HGpmOlBmAxc9wHRjel_Z2LPiStA8tPsg=s120-c-c0x00000000-cc-rp-mo-ba6-br100,"يعجز اللسان في وصفه ولكن
فيه غلاء اسعار المشروبات
ولكن لوبي فخم استغبال  رايع",https://lh5.googleusercontent.com/p/AF1QipMlSeYqT_xlNY4wNXIBwhRvbWi-IfVue8QQKSdT,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURXbUltd2ZBEAE!2m1!1s0x0:0xb5c013cd1dfb54ec!3m1!1s2@1:CIHM0ogKEICAgIDWmImwfA%7CCgsI3pu9kQYQ6Jr4RQ%7C?hl=ar,5,1647267294,03/14/2022 14:14:54,1,-5350254585623915284
"hotel, Jeddah, Makkah, Saudi Arabia",فندق ريتز كارلتون,0x15c3c5625bd649cb:0xb5c013cd1dfb54ec,ChIJy0nWW2LFwxUR7FT7Hc0TwLU,"https://www.google.com/maps/place/%D9%81%D9%86%D8%AF%D9%82+%D8%B1%D9%8A%D8%AA%D8%B2+%D9%83%D8%A7%D8%B1%D9%84%D8%AA%D9%88%D9%86/@21.5247973,39.1516887,14z/data=!4m8!1m2!2m1!1s%D9%81%D9%86%D8%AF%D9%82+%D8%B1%D9%8A%D8%AA%D8%B2+%D9%83%D8%A7%D8%B1%D9%84%D8%AA%D9%88%D9%86!3m4!1s0x15c3c5625bd649cb:0xb5c013cd1dfb54ec!8m2!3d21.5247973!4d39.1516887","https://search.google.com/local/reviews?placeid=ChIJy0nWW2LFwxUR7FT7Hc0TwLU&q=hotel,+Jeddah,+Makkah,+Saudi+Arabia&authuser=0&hl=ar&gl=SA","{""1"": 394, ""2"": 147, ""3"": 460, ""4"": 1192, ""5"": 7521}",4.6,ChdDSUhNMG9nS0VJQ0FnSUNhdU9ENHRBRRAB,https://www.google.com/maps/contrib/107568918629764698230?hl=ar,Mahmood Gg,107568918629764698230,https://lh3.googleusercontent.com/a/AATXAJzVGvHx9DdYP_5VNeqn6vTsP2lvdnmdCJ0LnokK=s120-c-c0x00000000-cc-rp-mo-ba4-br100,"للأمانة 7 نجوووم:
كرم الضيافة والإستقبال
شباب سعودي منتقين بعناية
جميع العاملين خدمة غرف وكل شي
الأستاذ/ هادي من خدمة العملاء .. الشخص المناسب في المكان المناسب مليون شكرا
الأستاذ/ سطام من الإستقبال .. لك كل الود والإحترام والتقدير
الأستاذ/ منصور المدير المناوب .. رجل يدري ويدري أنه يدري فذاك عالم فسألووووه.
وأخيرا : الجناح الملكي إطلالة فخامة شياكة أناقة .. ستكون ليلة من ألف ليلة وليلة 🌷🌷🌷",https://lh5.googleusercontent.com/p/AF1QipMezm4xqGPvqVEehcxgFgHQVx5ggplZ-FC1P_64,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNhdU9ENHRBRRAB!2m1!1s0x0:0xb5c013cd1dfb54ec!3m1!1s2@1:CIHM0ogKEICAgICauOD4tAE%7CCgwIkonrhwYQ-KKunQE%7C?hl=ar,5,1627047058,07/23/2021 13:30:58,6,-5350254585623915284
"hotel, Jeddah, Makkah, Saudi Arabia",فندق ريتز كارلتون,0x15c3c5625bd649cb:0xb5c013cd1dfb54ec,ChIJy0nWW2LFwxUR7FT7Hc0TwLU,"https://www.google.com/maps/place/%D9%81%D9%86%D8%AF%D9%82+%D8%B1%D9%8A%D8%AA%D8%B2+%D9%83%D8%A7%D8%B1%D9%84%D8%AA%D9%88%D9%86/@21.5247973,39.1516887,14z/data=!4m8!1m2!2m1!1s%D9%81%D9%86%D8%AF%D9%82+%D8%B1%D9%8A%D8%AA%D8%B2+%D9%83%D8%A7%D8%B1%D9%84%D8%AA%D9%88%D9%86!3m4!1s0x15c3c5625bd649cb:0xb5c013cd1dfb54ec!8m2!3d21.5247973!4d39.1516887","https://search.google.com/local/reviews?placeid=ChIJy0nWW2LFwxUR7FT7Hc0TwLU&q=hotel,+Jeddah,+Makkah,+Saudi+Arabia&authuser=0&hl=ar&gl=SA","{""1"": 394, ""2"": 147, ""3"": 460, ""4"": 1192, ""5"": 7521}",4.6,ChZDSUhNMG9nS0VJQ0FnSUQ2Z2NpVVVnEAE,https://www.google.com/maps/contrib/111554233699309658779?hl=ar,DrKhalid Aloudah,111554233699309658779,https://lh3.googleusercontent.com/a-/AOh14Ghf1vEIWSmq_77KaEkLkw3IUXSU7R1awUTs5HPGSco=s120-c-c0x00000000-cc-rp-mo-br100,"في أحد أجمل مناطق مدينة جدة يقع فندق الريتز كارلتون جدة ذو الخمس نجوم الذي يقع في حي الحمراء ويتميز الفندق بإطلالة رائعة على البحر الأحمر بتصميم فريد ساحر وفن معماري داخلي رائع وأثاث عصري وخدمة ممتازة يحتوي الفندق على 224 غرفة وجناح مجهز بأحدث وسائل الراحة والرفاهية و20 قاعة للاجتماعات مجهزة بأحدث التقنيات الصوتية والمرئية وقاعتين كبيرتين للحفلات والمناسبات ومكتب استقبال يعمل على مدار الساعة وموقف كبير للسيارات.

يضم الفندق العديد من المطاعم التي تقدم أشهى المأكولات العربية والعالمية المطبوخة بأيدي أمهر الطباخين ومقى للمشروبات الساخنة والباردة والعصائر بأنواعها المختلفة.
لدينا قاعتين في الفندق مخصصة للرجال أو النساء صممت لتناسب جميع المناسبات الخاصة كالزواج أو الملكة. القاعة الأولى وهي صغيرة المساحة تتسع ما بين (100-200) شخص والقاعة الثانية كبيرة تتسع ما بين (300-500) شخص.

القاعتين تتميز بتصاميم معمارية ملكية وأسقف عالية مزخرفة بأحدث الرسومات والثريات الكبيرة الكريستالية وأرضية مفروشة بالسجاد الفاخر والستائر المنسدلة والجدران المزينة بالقناطر والزخارف التي تسحر العقول وتخطف الابصار بجمالها وتصميم أنيق للطاولات والكراسي بألوان متناسقه مع ديكور القاعة لتضفي جو من الرومانسية والجمال والقاعة مجهزة بأحدث التقنيات الصوتية والمرئية وأجهزة الليزر والدخان والدي جي ومكبرات الصوت والإضاءة الملونة ونوفر فريق عمل خاص للخدمة وبوفية مفتوح للعشاء مجهز بأشهى الأطباق العربية والعالمية والعصائر المختلفة ويمكن إحضار شركة مختصة بتنظيم الحفلات نرشحها من قبلنا وجناح خاص للعروس مجهز بكافة وسائل الراحة والرفاهية التي يحلم بها كل عريس وعروس.",https://lh3.googleusercontent.com/a-/AOh14Ghf1vEIWSmq_77KaEkLkw3IUXSU7R1awUTs5HPGSco,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ2Z2NpVVVnEAE!2m1!1s0x0:0xb5c013cd1dfb54ec!3m1!1s2@1:CIHM0ogKEICAgID6gciUUg%7CCgwI9brbigYQyKqDxQI%7C?hl=ar,5,1633082741,10/01/2021 10:05:41,4,-5350254585623915284
"hotel, Jeddah, Makkah, Saudi Arabia",فندق ريتز كارلتون,0x15c3c5625bd649cb:0xb5c013cd1dfb54ec,ChIJy0nWW2LFwxUR7FT7Hc0TwLU,"https://www.google.com/maps/place/%D9%81%D9%86%D8%AF%D9%82+%D8%B1%D9%8A%D8%AA%D8%B2+%D9%83%D8%A7%D8%B1%D9%84%D8%AA%D9%88%D9%86/@21.5247973,39.1516887,14z/data=!4m8!1m2!2m1!1s%D9%81%D9%86%D8%AF%D9%82+%D8%B1%D9%8A%D8%AA%D8%B2+%D9%83%D8%A7%D8%B1%D9%84%D8%AA%D9%88%D9%86!3m4!1s0x15c3c5625bd649cb:0xb5c013cd1dfb54ec!8m2!3d21.5247973!4d39.1516887","https://search.google.com/local/reviews?placeid=ChIJy0nWW2LFwxUR7FT7Hc0TwLU&q=hotel,+Jeddah,+Makkah,+Saudi+Arabia&authuser=0&hl=ar&gl=SA","{""1"": 394, ""2"": 147, ""3"": 460, ""4"": 1192, ""5"": 7521}",4.6,ChZDSUhNMG9nS0VJQ0FnSUNHNGFUeU9BEAE,https://www.google.com/maps/contrib/107500805917463864444?hl=ar,الفاخر للعود,107500805917463864444,https://lh3.googleusercontent.com/a-/AOh14GhVxK3KHeNKFwKmfeizSCvvr3o6KuUBG_Ja10ecxw=s120-c-c0x00000000-cc-rp-mo-ba5-br100,"فندق الريتز غني عن التعريف رائع
واطلالته البحرية أجمل  من فندقهم بالرياض

الغرف واسعة والخدمات متكاملة
الفندق هادئ
هناك بعض المظاهر التي لا تناسب الثقافة والعادات الأصيلة من قبل بعض الزائرين للأسف ونسوا ان السعادة لا تأتي إلا بالرجوع إلى الدين وتعاليم الدين الإسلامي الحنيف

من ناحية الأسعار لا تزال مرتفعة ومبالغ فيها تحتاج إلى إعادة نظر

الإفطار جيد لكن ليس كما هو المتوقع من فندق عالمي بهذا المستوى .",https://lh3.googleusercontent.com/a-/AOh14GhVxK3KHeNKFwKmfeizSCvvr3o6KuUBG_Ja10ecxw,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNHNGFUeU9BEAE!2m1!1s0x0:0xb5c013cd1dfb54ec!3m1!1s2@1:CIHM0ogKEICAgICG4aTyOA%7CCgsIoJj8iwYQ-I2gJw%7C?hl=ar,4,1635849373,11/02/2021 10:36:13,0,-5350254585623915284
"hotel, Jeddah, Makkah, Saudi Arabia",فندق ريتز كارلتون,0x15c3c5625bd649cb:0xb5c013cd1dfb54ec,ChIJy0nWW2LFwxUR7FT7Hc0TwLU,"https://www.google.com/maps/place/%D9%81%D9%86%D8%AF%D9%82+%D8%B1%D9%8A%D8%AA%D8%B2+%D9%83%D8%A7%D8%B1%D9%84%D8%AA%D9%88%D9%86/@21.5247973,39.1516887,14z/data=!4m8!1m2!2m1!1s%D9%81%D9%86%D8%AF%D9%82+%D8%B1%D9%8A%D8%AA%D8%B2+%D9%83%D8%A7%D8%B1%D9%84%D8%AA%D9%88%D9%86!3m4!1s0x15c3c5625bd649cb:0xb5c013cd1dfb54ec!8m2!3d21.5247973!4d39.1516887","https://search.google.com/local/reviews?placeid=ChIJy0nWW2LFwxUR7FT7Hc0TwLU&q=hotel,+Jeddah,+Makkah,+Saudi+Arabia&authuser=0&hl=ar&gl=SA","{""1"": 394, ""2"": 147, ""3"": 460, ""4"": 1192, ""5"": 7521}",4.6,ChZDSUhNMG9nS0VJQ0FnSURtd1BIVEl3EAE,https://www.google.com/maps/contrib/109013247330050108078?hl=ar,Bader Bader,109013247330050108078,https://lh3.googleusercontent.com/a/AATXAJzKWHzjWFl_YMZmivuFFgVZ_x8OvTYS98mLYYM=s120-c-c0x00000000-cc-rp-mo-br100,"لاني جاي ماخذ لي غرفة وقاعد ٣ ايام كل يوم اصحى معرق حر من المكيف ويجي حق صيانه يفكفك السقف ونا في الغرفه ربع ساعه ويقول تمام واصحى من النوم حران
المشكه مو هنا المشكله مددت واعطوني غرفه ثانيه ولا فيه اي ارضاء للعميل بالعكس تجي تتكلم يبتسم لك
ويقول معليش
صراحه نجمه والله كثير ولا يستحقوها
ومستحيل اكررها او انصح احد انو ممكن يجربها",https://lh3.googleusercontent.com/a/AATXAJzKWHzjWFl_YMZmivuFFgVZ_x8OvTYS98mLYYM,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtd1BIVEl3EAE!2m1!1s0x0:0xb5c013cd1dfb54ec!3m1!1s2@1:CIHM0ogKEICAgIDmwPHTIw%7CCgwIgf-KjwYQ8KX-0QE%7C?hl=ar,1,1642250113,01/15/2022 12:35:13,0,-5350254585623915284
"hotel, Jeddah, Makkah, Saudi Arabia",فندق ريتز كارلتون,0x15c3c5625bd649cb:0xb5c013cd1dfb54ec,ChIJy0nWW2LFwxUR7FT7Hc0TwLU,"https://www.google.com/maps/place/%D9%81%D9%86%D8%AF%D9%82+%D8%B1%D9%8A%D8%AA%D8%B2+%D9%83%D8%A7%D8%B1%D9%84%D8%AA%D9%88%D9%86/@21.5247973,39.1516887,14z/data=!4m8!1m2!2m1!1s%D9%81%D9%86%D8%AF%D9%82+%D8%B1%D9%8A%D8%AA%D8%B2+%D9%83%D8%A7%D8%B1%D9%84%D8%AA%D9%88%D9%86!3m4!1s0x15c3c5625bd649cb:0xb5c013cd1dfb54ec!8m2!3d21.5247973!4d39.1516887","https://search.google.com/local/reviews?placeid=ChIJy0nWW2LFwxUR7FT7Hc0TwLU&q=hotel,+Jeddah,+Makkah,+Saudi+Arabia&authuser=0&hl=ar&gl=SA","{""1"": 394, ""2"": 147, ""3"": 460, ""4"": 1192, ""5"": 7521}",4.6,ChZDSUhNMG9nS0VJQ0FnSUNHcDRXU2FREAE,https://www.google.com/maps/contrib/112541663486215827397?hl=ar,Hadeel A.j,112541663486215827397,https://lh3.googleusercontent.com/a/AATXAJxDec7u5rNqWK--Lp_b4_EhgDklinPC7fHPCg9e=s120-c-c0x00000000-cc-rp-mo-ba2-br100,مكان فخم ومناسب لجميع طبقات المجتمع و عروضهم حلوه و المكان هادئ ليومين استجمام او شهر عسل يوجد به سبا وني صحي للرجال فقط و كوفي لاونج و مطاعم راقيه,https://lh3.googleusercontent.com/a/AATXAJxDec7u5rNqWK--Lp_b4_EhgDklinPC7fHPCg9e,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNHcDRXU2FREAE!2m1!1s0x0:0xb5c013cd1dfb54ec!3m1!1s2@1:CIHM0ogKEICAgICGp4WSaQ%7CCgsIjdq0jAYQkJbaBA%7C?hl=ar,5,1636642061,11/11/2021 14:47:41,1,-5350254585623915284
"hotel, Jeddah, Makkah, Saudi Arabia",فندق ريتز كارلتون,0x15c3c5625bd649cb:0xb5c013cd1dfb54ec,ChIJy0nWW2LFwxUR7FT7Hc0TwLU,"https://www.google.com/maps/place/%D9%81%D9%86%D8%AF%D9%82+%D8%B1%D9%8A%D8%AA%D8%B2+%D9%83%D8%A7%D8%B1%D9%84%D8%AA%D9%88%D9%86/@21.5247973,39.1516887,14z/data=!4m8!1m2!2m1!1s%D9%81%D9%86%D8%AF%D9%82+%D8%B1%D9%8A%D8%AA%D8%B2+%D9%83%D8%A7%D8%B1%D9%84%D8%AA%D9%88%D9%86!3m4!1s0x15c3c5625bd649cb:0xb5c013cd1dfb54ec!8m2!3d21.5247973!4d39.1516887","https://search.google.com/local/reviews?placeid=ChIJy0nWW2LFwxUR7FT7Hc0TwLU&q=hotel,+Jeddah,+Makkah,+Saudi+Arabia&authuser=0&hl=ar&gl=SA","{""1"": 394, ""2"": 147, ""3"": 460, ""4"": 1192, ""5"": 7521}",4.6,ChdDSUhNMG9nS0VJQ0FnSUM2OTU3VC1BRRAB,https://www.google.com/maps/contrib/113174974764632782080?hl=ar,Mayasim Harbi,113174974764632782080,https://lh3.googleusercontent.com/a-/AOh14GgGXAKn-PSvRIOc2UTYtsMlPBHLpnz7CfM4X3id=s120-c-c0x00000000-cc-rp-mo-br100,"المكان فخم جدا جدا
سأتحدث عن قسم البوفيه.. تظهر قلة الاهتمام بالنظافة في بعض أجزاء الديكور كالنجف والمرايا وحواف الأعمدة وتحت الطاولات وتحت الأعمدة.
طاقم العاملين والطباخين كانوا على قدم وساق للخدمة ولم يتوانوا في تقديم أفضل ما لديهم، إنما هناك مشكلة في قلتهم فلم أستطع إيجاد شخص يقوم على خدمتي بمجرد أن أرفع عيني فكلهم مشغولون عادة.
أصناف العصير كان من الأفضل تنويعها، الخبز كان رائعا بالأخص ما كان معجونا بالبصل وما كان مدورا بالسكر، السلمون المدخن واللحم البقري المقدد هما الأفضل على الإطلاق بالأخص عندما أغمس السلمون في هريسة الفلفل وعندما أضيف قطع الفاكهة المجففة على البيف، طريقة سكب الماء من قبل النادل كانت مميزة جدا، أما الفاكهة فقد كانت الأسوأ، كان من الأفضل تقديم الفاكهة الموسمية ممتازة الطعم وحلوة المذاق.
التجربة رائعة والمكان هادئ ولكن انزعجت قليلا من عدم وجود جلسة بٱطلالة على البحر إلا في طاولة واحدة مكونة من شخصين فقط.
أرجو تكرار الزيارة مرة أخرى مع لفت النظر للملاحظات المدونة.",https://lh3.googleusercontent.com/a-/AOh14GgGXAKn-PSvRIOc2UTYtsMlPBHLpnz7CfM4X3id,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM2OTU3VC1BRRAB!2m1!1s0x0:0xb5c013cd1dfb54ec!3m1!1s2@1:CIHM0ogKEICAgIC6957T-AE%7CCgwI3M6IigYQ6NbnvgI%7C?hl=ar,4,1631725404,09/15/2021 17:03:24,10,-5350254585623915284
"hotel, Jeddah, Makkah, Saudi Arabia",فندق ريتز كارلتون,0x15c3c5625bd649cb:0xb5c013cd1dfb54ec,ChIJy0nWW2LFwxUR7FT7Hc0TwLU,"https://www.google.com/maps/place/%D9%81%D9%86%D8%AF%D9%82+%D8%B1%D9%8A%D8%AA%D8%B2+%D9%83%D8%A7%D8%B1%D9%84%D8%AA%D9%88%D9%86/@21.5247973,39.1516887,14z/data=!4m8!1m2!2m1!1s%D9%81%D9%86%D8%AF%D9%82+%D8%B1%D9%8A%D8%AA%D8%B2+%D9%83%D8%A7%D8%B1%D9%84%D8%AA%D9%88%D9%86!3m4!1s0x15c3c5625bd649cb:0xb5c013cd1dfb54ec!8m2!3d21.5247973!4d39.1516887","https://search.google.com/local/reviews?placeid=ChIJy0nWW2LFwxUR7FT7Hc0TwLU&q=hotel,+Jeddah,+Makkah,+Saudi+Arabia&authuser=0&hl=ar&gl=SA","{""1"": 394, ""2"": 147, ""3"": 460, ""4"": 1192, ""5"": 7521}",4.6,ChdDSUhNMG9nS0VJQ0FnSURtcC0tanh3RRAB,https://www.google.com/maps/contrib/109913335541322176938?hl=ar,ابومحسن الحضرمي,109913335541322176938,https://lh3.googleusercontent.com/a/AATXAJyw_i-xoGEOyg6M1tF_guG5XOsmH5_xBmFcVtsf=s120-c-c0x00000000-cc-rp-mo-ba2-br100,"اتمن زيارتها في أقرب فرصة
فندق جدا روعه من وصف الناس الا نزلوا فيه",https://lh3.googleusercontent.com/a/AATXAJyw_i-xoGEOyg6M1tF_guG5XOsmH5_xBmFcVtsf,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURtcC0tanh3RRAB!2m1!1s0x0:0xb5c013cd1dfb54ec!3m1!1s2@1:CIHM0ogKEICAgIDmp--jxwE%7CCgwI7OKZkAYQiNvzwAE%7C?hl=ar,5,1644589420,02/11/2022 14:23:40,0,-5350254585623915284
"hotel, Jeddah, Makkah, Saudi Arabia",فندق ريتز كارلتون,0x15c3c5625bd649cb:0xb5c013cd1dfb54ec,ChIJy0nWW2LFwxUR7FT7Hc0TwLU,"https://www.google.com/maps/place/%D9%81%D9%86%D8%AF%D9%82+%D8%B1%D9%8A%D8%AA%D8%B2+%D9%83%D8%A7%D8%B1%D9%84%D8%AA%D9%88%D9%86/@21.5247973,39.1516887,14z/data=!4m8!1m2!2m1!1s%D9%81%D9%86%D8%AF%D9%82+%D8%B1%D9%8A%D8%AA%D8%B2+%D9%83%D8%A7%D8%B1%D9%84%D8%AA%D9%88%D9%86!3m4!1s0x15c3c5625bd649cb:0xb5c013cd1dfb54ec!8m2!3d21.5247973!4d39.1516887","https://search.google.com/local/reviews?placeid=ChIJy0nWW2LFwxUR7FT7Hc0TwLU&q=hotel,+Jeddah,+Makkah,+Saudi+Arabia&authuser=0&hl=ar&gl=SA","{""1"": 394, ""2"": 147, ""3"": 460, ""4"": 1192, ""5"": 7521}",4.6,ChdDSUhNMG9nS0VJQ0FnSURHcXNMazV3RRAB,https://www.google.com/maps/contrib/108382658585174474089?hl=ar,Shafiq Samim,108382658585174474089,https://lh3.googleusercontent.com/a/AATXAJxQMmi9ycrWmi-VvevChyS2aPDkfCCYG9qm0raz=s120-c-c0x00000000-cc-rp-mo-br100,شاركت اليوم في مؤتمر روسيا والعالم الإسلامي الذي نظمته وزارة الخارجية الموقرة، والحقيقة ان المؤتمر كان قد تم تنظيمه بشكل ممتاز، كما أن اختيار فندق ريتز كارلتون كان اختيارا موفقا حيث كانت هناك نظافة عالية، كما كان الموظفين يتمتعون بأخلاق عالية من حيث التعامل والترحيب بالضيوف وتقديم الخدمات لهم، لذلك أتقدم بالشكر الجزيل للقائمين على هذا المؤتمر المهم، وأشكر إدارة فندق ريتز كارلتون على التعامل اللائق خاصة المدير الشاب عبد الله.,https://lh3.googleusercontent.com/a/AATXAJxQMmi9ycrWmi-VvevChyS2aPDkfCCYG9qm0raz,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURHcXNMazV3RRAB!2m1!1s0x0:0xb5c013cd1dfb54ec!3m1!1s2@1:CIHM0ogKEICAgIDGqsLk5wE%7CCgwI-LX4jAYQgKzL5wI%7C?hl=ar,1,1637751544,11/24/2021 10:59:04,1,-5350254585623915284
